Post Date,Post Type,Campaign Type,Hashtags,Audience Emotion,Engagement Source,Impressions,Reach,Likes,Comments,Shares,Saves,Profile Visits,Follows
2025-02-08,Video,Influencer Collab,"#BoldLooks, #SugarCosmetics, #VeganBeauty",Curious,Collab,34593,29638,5186,923,426,120,745,84
2024-11-08,Image,Influencer Collab,#VeganBeauty,Curious,Paid,39164,30185,5748,729,508,247,405,192
2024-12-06,Video,Product Launch,"#BoldLooks, #SugarCosmetics",Happy,Paid,32171,27990,4325,318,91,151,672,317
2024-08-07,Story,Influencer Collab,"#SugarCosmetics, #CrueltyFree, #VeganBeauty",Confident,Collab,48468,42842,4049,638,384,251,1353,384
2024-05-28,Video,Influencer Collab,"#CrueltyFree, #VeganBeauty",Curious,Organic,36136,29572,4805,530,326,307,592,153
2025-03-08,Video,Giveaway,"#MakeupGoals, #CrueltyFree, #SugarCosmetics",Curious,Influencer,18776,17050,4129,759,308,275,640,304
2024-07-03,Image,Festive Offer,"#CrueltyFree, #VeganBeauty, #SugarCosmetics",Happy,Influencer,12280,9667,1816,275,59,121,404,117
2024-08-12,Image,Giveaway,#CrueltyFree,Inspired,Collab,39191,30116,5224,578,145,506,917,360
2024-07-16,Story,Influencer Collab,#CrueltyFree,Excited,Collab,26474,19774,2998,178,255,248,344,121
2024-09-06,Story,Tutorial,#VeganBeauty,Happy,Organic,7931,6135,514,35,48,35,223,58
2024-06-27,Story,Giveaway,"#CrueltyFree, #MakeupGoals, #VeganBeauty",Excited,Collab,49581,40818,8320,875,802,712,1802,304
2024-08-14,Story,Product Launch,"#MakeupGoals, #VeganBeauty, #SugarCosmetics",Curious,Paid,9556,6688,696,124,8,18,140,25
2024-04-24,Story,Tutorial,#BoldLooks,Confident,Paid,10945,8828,2091,107,29,73,147,25
2025-01-19,Video,Influencer Collab,"#CrueltyFree, #MakeupGoals, #VeganBeauty",Excited,Influencer,34719,29363,5701,908,57,549,1249,576
2024-11-12,Story,Product Launch,#CrueltyFree,Inspired,Organic,14027,11138,2435,297,69,210,350,56
2024-06-07,Reel,Giveaway,#BoldLooks,Confident,Organic,5781,4623,1105,128,70,64,218,28
2024-08-03,Image,Festive Offer,"#MakeupGoals, #VeganBeauty",Happy,Organic,25945,21930,5161,548,163,332,917,93
2024-05-06,Image,Giveaway,"#BoldLooks, #VeganBeauty",Inspired,Influencer,27911,22573,2564,301,82,213,798,249
2024-05-10,Story,Tutorial,#MakeupGoals,Confident,Influencer,40107,31533,3256,602,304,169,1438,364
2024-11-20,Video,Product Launch,"#BoldLooks, #SugarCosmetics",Excited,Paid,2832,1818,126,20,3,3,76,12
2024-08-10,Video,Festive Offer,"#BoldLooks, #CrueltyFree",Excited,Influencer,38651,24550,3663,562,146,277,931,355
2025-01-15,Video,Product Launch,"#BoldLooks, #VeganBeauty, #MakeupGoals",Excited,Collab,49621,45661,6750,793,188,301,533,188
2024-06-07,Reel,Festive Offer,#SugarCosmetics,Excited,Influencer,3526,3197,298,50,23,14,158,32
2024-12-22,Reel,Tutorial,"#BoldLooks, #CrueltyFree",Happy,Paid,14526,12641,1730,172,45,140,524,171
2025-03-22,Story,Tutorial,#VeganBeauty,Happy,Influencer,34092,22197,2393,230,136,174,560,217
2025-02-05,Image,Product Launch,"#SugarCosmetics, #BoldLooks",Inspired,Collab,3179,2230,352,18,6,18,106,41
2024-10-26,Video,Tutorial,"#BoldLooks, #CrueltyFree, #MakeupGoals",Happy,Influencer,31328,29046,6337,928,410,363,1018,425
2024-05-29,Reel,Influencer Collab,"#CrueltyFree, #BoldLooks, #MakeupGoals",Excited,Collab,10470,8254,1345,258,122,121,347,165
2025-03-24,Video,Giveaway,#SugarCosmetics,Excited,Paid,6024,4173,621,109,34,49,64,12
2024-04-23,Reel,Influencer Collab,#BoldLooks,Curious,Influencer,45427,41258,5340,482,220,411,1328,613
2024-11-28,Reel,Festive Offer,"#VeganBeauty, #BoldLooks",Happy,Collab,49023,31128,6568,692,449,512,572,259
2024-08-07,Video,Product Launch,"#SugarCosmetics, #CrueltyFree",Excited,Influencer,18412,13809,1194,228,93,43,324,137
2024-10-18,Story,Product Launch,"#BoldLooks, #SugarCosmetics, #VeganBeauty",Confident,Paid,27926,24240,3350,527,150,123,855,419
2024-10-22,Video,Product Launch,#MakeupGoals,Inspired,Paid,36713,30961,3677,566,329,212,783,156
2024-10-07,Story,Product Launch,#VeganBeauty,Confident,Organic,14786,12765,2843,419,247,82,305,137
2024-08-29,Video,Festive Offer,"#CrueltyFree, #SugarCosmetics, #VeganBeauty",Inspired,Organic,45288,31858,6087,772,381,209,1255,220
2024-06-29,Video,Giveaway,"#CrueltyFree, #VeganBeauty",Happy,Paid,40846,36376,4868,385,173,294,1136,479
2024-05-09,Video,Tutorial,"#MakeupGoals, #CrueltyFree",Excited,Collab,7047,5745,796,115,69,21,236,70
2024-07-26,Reel,Product Launch,#SugarCosmetics,Inspired,Paid,41843,35288,4654,844,171,97,777,257
2025-03-19,Story,Giveaway,"#CrueltyFree, #SugarCosmetics, #BoldLooks",Curious,Influencer,33576,27368,1625,295,135,118,644,82
2024-10-21,Reel,Tutorial,"#SugarCosmetics, #VeganBeauty, #BoldLooks",Curious,Paid,27365,25983,2522,401,111,52,269,76
2024-06-02,Reel,Tutorial,"#VeganBeauty, #MakeupGoals, #BoldLooks",Happy,Organic,34879,27354,3532,272,302,73,615,64
2025-03-04,Story,Influencer Collab,#MakeupGoals,Inspired,Influencer,18533,13046,793,110,14,60,157,19
2024-05-14,Video,Influencer Collab,#MakeupGoals,Excited,Organic,47639,29765,5049,452,290,309,1398,446
2024-09-21,Video,Festive Offer,"#MakeupGoals, #BoldLooks, #SugarCosmetics",Curious,Collab,26470,19358,4778,260,477,333,626,77
2024-10-27,Image,Product Launch,#CrueltyFree,Confident,Paid,46499,30973,5891,551,216,257,1208,231
2024-05-17,Video,Influencer Collab,"#CrueltyFree, #SugarCosmetics",Happy,Organic,24925,16251,2295,247,170,58,794,83
2024-11-29,Image,Giveaway,"#BoldLooks, #MakeupGoals, #VeganBeauty",Inspired,Collab,33360,26585,2045,148,166,186,566,155
2024-12-19,Image,Product Launch,"#CrueltyFree, #VeganBeauty",Curious,Collab,29924,20638,2601,469,181,123,770,83
2025-01-10,Image,Tutorial,"#BoldLooks, #SugarCosmetics",Excited,Influencer,6056,4580,648,57,48,50,97,42
2024-05-10,Video,Product Launch,"#VeganBeauty, #CrueltyFree",Happy,Organic,37373,31908,2367,178,90,159,1142,295
2024-06-17,Story,Influencer Collab,#VeganBeauty,Happy,Influencer,18472,12893,917,61,33,63,543,249
2024-06-16,Reel,Festive Offer,"#VeganBeauty, #SugarCosmetics, #MakeupGoals",Confident,Paid,20798,13078,660,75,36,46,285,109
2025-02-28,Video,Influencer Collab,"#VeganBeauty, #SugarCosmetics",Happy,Collab,22804,15112,2711,324,147,146,729,135
2024-11-23,Video,Festive Offer,#MakeupGoals,Excited,Organic,8140,5154,1237,243,73,118,88,9
2024-08-15,Story,Influencer Collab,"#MakeupGoals, #VeganBeauty",Curious,Paid,49704,34836,2858,376,165,74,1321,461
2024-05-22,Story,Influencer Collab,"#CrueltyFree, #BoldLooks, #MakeupGoals",Inspired,Paid,29618,20289,3620,330,107,146,601,292
2024-07-24,Story,Tutorial,#SugarCosmetics,Inspired,Collab,36775,30711,1994,237,179,54,1521,729
2024-06-04,Story,Tutorial,"#SugarCosmetics, #MakeupGoals",Happy,Paid,2081,1928,236,41,11,13,68,27
2024-11-21,Reel,Giveaway,"#MakeupGoals, #CrueltyFree",Curious,Collab,27598,17247,1101,89,39,91,282,33
2025-02-10,Reel,Tutorial,#MakeupGoals,Excited,Influencer,24940,16235,920,110,88,26,776,305
2024-09-27,Reel,Giveaway,#CrueltyFree,Confident,Paid,8965,8305,827,121,28,50,344,155
2024-12-10,Reel,Festive Offer,"#CrueltyFree, #MakeupGoals",Confident,Influencer,27119,21797,2174,324,160,45,600,262
2024-12-06,Reel,Influencer Collab,"#VeganBeauty, #BoldLooks, #SugarCosmetics",Inspired,Organic,41128,36548,4767,311,74,114,921,216
2025-02-20,Reel,Influencer Collab,#MakeupGoals,Confident,Influencer,48249,31612,3175,233,304,166,742,78
2024-12-15,Reel,Festive Offer,"#MakeupGoals, #VeganBeauty, #SugarCosmetics",Happy,Paid,25524,23745,5006,385,233,242,988,300
2024-07-15,Image,Festive Offer,"#VeganBeauty, #CrueltyFree",Happy,Influencer,24813,21305,2756,246,120,164,505,99
2025-02-14,Video,Festive Offer,"#SugarCosmetics, #VeganBeauty, #BoldLooks",Curious,Influencer,15988,14681,2260,380,68,133,357,153
2024-11-08,Story,Festive Offer,"#BoldLooks, #SugarCosmetics",Excited,Collab,27499,21249,1935,310,141,76,980,138
2024-09-13,Image,Festive Offer,"#SugarCosmetics, #BoldLooks, #MakeupGoals",Happy,Influencer,30888,27724,5302,496,131,496,746,157
2024-10-11,Reel,Festive Offer,#VeganBeauty,Inspired,Organic,18522,13639,2704,291,107,182,612,72
2025-04-07,Reel,Festive Offer,"#CrueltyFree, #VeganBeauty, #BoldLooks",Confident,Collab,13460,12582,2751,421,100,256,264,110
2024-10-08,Story,Product Launch,#VeganBeauty,Excited,Organic,2740,2222,467,78,12,34,30,9
2024-08-12,Video,Product Launch,"#CrueltyFree, #BoldLooks, #VeganBeauty",Inspired,Collab,18601,15537,3208,415,202,115,333,54
2025-03-19,Video,Tutorial,#MakeupGoals,Confident,Collab,31383,21299,3277,440,311,116,759,324
2024-12-03,Video,Tutorial,"#VeganBeauty, #BoldLooks",Inspired,Paid,47152,32499,3331,186,124,265,386,72
2024-10-02,Image,Tutorial,"#MakeupGoals, #SugarCosmetics",Inspired,Collab,43811,32308,5348,680,383,384,871,235
2024-08-15,Reel,Tutorial,#BoldLooks,Curious,Organic,4201,3914,249,31,9,15,42,9
2024-11-26,Reel,Giveaway,#SugarCosmetics,Excited,Influencer,9204,8622,1228,137,40,25,180,25
2024-12-16,Video,Influencer Collab,"#MakeupGoals, #VeganBeauty",Inspired,Paid,2218,1636,358,40,21,13,65,20
2024-05-12,Image,Influencer Collab,#BoldLooks,Confident,Collab,17878,15612,1451,228,118,69,263,26
2024-12-11,Reel,Product Launch,"#CrueltyFree, #MakeupGoals, #VeganBeauty",Happy,Paid,28632,25848,3877,275,114,278,694,110
2025-01-31,Story,Influencer Collab,#VeganBeauty,Curious,Organic,23705,18361,1707,154,43,132,749,213
2024-05-27,Video,Tutorial,#MakeupGoals,Happy,Paid,27673,24149,2466,183,99,158,797,121
2025-02-09,Image,Product Launch,"#SugarCosmetics, #CrueltyFree, #BoldLooks",Inspired,Paid,16203,10506,2097,252,168,167,359,134
2024-07-08,Video,Festive Offer,"#CrueltyFree, #SugarCosmetics",Inspired,Collab,44262,32681,6655,757,340,408,1414,514
2024-12-18,Image,Festive Offer,"#CrueltyFree, #VeganBeauty, #MakeupGoals",Curious,Influencer,38695,33949,3780,209,355,179,484,143
2024-07-10,Reel,Festive Offer,"#SugarCosmetics, #CrueltyFree, #MakeupGoals",Curious,Paid,21011,16836,4159,362,71,106,599,284
2024-07-30,Image,Influencer Collab,#SugarCosmetics,Excited,Collab,40994,26704,6520,1252,584,242,944,381
2024-12-31,Story,Tutorial,#SugarCosmetics,Excited,Influencer,22395,15530,2257,391,77,78,578,181
2024-05-20,Reel,Giveaway,#MakeupGoals,Confident,Influencer,8463,5838,332,37,6,30,68,18
2024-06-19,Story,Tutorial,"#SugarCosmetics, #MakeupGoals, #CrueltyFree",Inspired,Paid,3395,2150,390,57,5,7,28,11
2024-07-21,Story,Influencer Collab,#SugarCosmetics,Curious,Collab,33577,20594,3040,476,268,287,475,73
2024-06-25,Video,Product Launch,#MakeupGoals,Inspired,Paid,12584,11007,990,68,70,64,457,180
2024-11-19,Video,Festive Offer,#CrueltyFree,Inspired,Paid,4212,3981,623,41,52,25,163,78
2024-05-18,Reel,Influencer Collab,"#BoldLooks, #VeganBeauty, #SugarCosmetics",Curious,Influencer,13502,11715,637,79,22,45,455,202
2024-06-19,Video,Influencer Collab,"#MakeupGoals, #CrueltyFree",Confident,Collab,1271,1204,296,53,18,15,29,3
2024-04-20,Video,Tutorial,"#MakeupGoals, #VeganBeauty",Happy,Influencer,42476,40285,2971,155,267,117,1578,669
2024-09-24,Image,Tutorial,"#BoldLooks, #SugarCosmetics, #VeganBeauty",Excited,Collab,35866,31402,4137,717,294,344,1337,179
2024-10-11,Story,Giveaway,#MakeupGoals,Excited,Organic,10910,8803,1327,194,129,32,290,129
2025-01-11,Image,Festive Offer,"#MakeupGoals, #BoldLooks, #VeganBeauty",Curious,Collab,24437,18795,2202,161,101,108,608,222
2024-12-05,Image,Tutorial,"#SugarCosmetics, #BoldLooks",Excited,Collab,36289,30574,1559,177,43,144,519,111
2024-10-18,Video,Product Launch,#SugarCosmetics,Inspired,Influencer,28153,23909,3967,300,133,236,639,262
2024-08-10,Reel,Giveaway,"#MakeupGoals, #SugarCosmetics",Confident,Influencer,21637,16184,2640,276,248,64,597,272
2024-05-01,Story,Giveaway,"#VeganBeauty, #MakeupGoals, #CrueltyFree",Excited,Paid,26459,17545,2815,231,78,279,738,294
2024-07-18,Image,Giveaway,"#MakeupGoals, #VeganBeauty",Curious,Collab,37531,23835,4613,701,391,107,260,64
2024-08-09,Reel,Giveaway,"#BoldLooks, #VeganBeauty",Curious,Organic,19676,18209,2161,420,198,152,604,149
2025-01-18,Story,Influencer Collab,#BoldLooks,Excited,Paid,8440,5440,1092,131,25,44,260,64
2024-08-07,Video,Giveaway,#SugarCosmetics,Happy,Paid,25945,18333,2908,154,165,206,355,117
2025-01-17,Image,Product Launch,#CrueltyFree,Confident,Paid,38486,32344,6639,641,405,654,1485,714
2025-03-19,Image,Influencer Collab,"#VeganBeauty, #MakeupGoals, #SugarCosmetics",Inspired,Influencer,46518,40723,7084,442,596,525,731,96
2024-10-12,Story,Giveaway,"#VeganBeauty, #SugarCosmetics, #BoldLooks",Confident,Paid,6399,5320,573,50,22,23,162,44
2024-05-16,Video,Product Launch,"#CrueltyFree, #BoldLooks, #VeganBeauty",Curious,Collab,34902,32278,5037,519,411,279,733,285
2025-01-11,Reel,Festive Offer,"#SugarCosmetics, #VeganBeauty",Happy,Organic,2942,2451,237,32,14,13,78,23
2024-07-18,Image,Tutorial,#VeganBeauty,Happy,Organic,37468,31863,2291,372,50,58,1562,754
2025-04-13,Reel,Giveaway,"#SugarCosmetics, #VeganBeauty, #MakeupGoals",Curious,Paid,4688,3540,308,37,26,29,125,30
2024-07-30,Image,Festive Offer,"#MakeupGoals, #CrueltyFree",Curious,Paid,36667,30536,4207,811,272,158,890,329
2025-02-19,Reel,Festive Offer,"#SugarCosmetics, #VeganBeauty",Excited,Organic,24487,21684,3037,299,159,259,324,143
2025-02-20,Video,Festive Offer,"#SugarCosmetics, #CrueltyFree, #VeganBeauty",Confident,Collab,10111,8572,1175,102,84,93,147,68
2024-12-17,Story,Product Launch,"#VeganBeauty, #BoldLooks",Inspired,Organic,13186,10111,2256,123,153,182,408,185
2024-12-04,Image,Tutorial,#BoldLooks,Excited,Influencer,46520,43018,5012,628,56,103,843,118
2024-12-31,Video,Influencer Collab,"#SugarCosmetics, #MakeupGoals",Inspired,Influencer,14917,12104,2418,460,152,50,137,52
2025-02-25,Story,Product Launch,"#BoldLooks, #SugarCosmetics",Happy,Influencer,9076,8281,1497,225,15,147,373,170
2025-04-16,Story,Product Launch,"#MakeupGoals, #VeganBeauty, #SugarCosmetics",Confident,Influencer,17352,16237,1487,143,117,132,499,248
2024-07-05,Reel,Influencer Collab,"#BoldLooks, #CrueltyFree, #VeganBeauty",Inspired,Organic,26920,18270,2952,485,194,113,183,73
2024-10-01,Reel,Festive Offer,"#CrueltyFree, #VeganBeauty, #BoldLooks",Happy,Organic,36843,33617,7630,1182,396,465,520,122
2024-06-02,Reel,Product Launch,"#BoldLooks, #CrueltyFree, #SugarCosmetics",Curious,Collab,12573,9861,1117,99,14,74,189,30
2024-11-16,Story,Giveaway,"#CrueltyFree, #BoldLooks",Excited,Paid,27252,18671,4209,679,382,359,926,163
2024-07-15,Image,Festive Offer,"#SugarCosmetics, #BoldLooks",Excited,Collab,7661,5410,1334,121,37,73,66,32
2024-12-26,Video,Festive Offer,"#BoldLooks, #VeganBeauty",Inspired,Collab,39121,23762,2841,448,224,151,253,87
2024-06-16,Video,Festive Offer,"#CrueltyFree, #MakeupGoals, #BoldLooks",Excited,Paid,9050,5771,1039,100,42,61,283,137
2025-04-07,Image,Giveaway,#VeganBeauty,Happy,Influencer,6310,5087,987,85,24,96,176,86
2024-07-31,Reel,Influencer Collab,"#SugarCosmetics, #VeganBeauty, #MakeupGoals",Excited,Organic,12576,8475,1241,125,72,91,299,85
2025-03-06,Story,Festive Offer,"#CrueltyFree, #BoldLooks",Curious,Paid,30612,18750,3579,443,66,120,264,91
2024-06-13,Reel,Festive Offer,#SugarCosmetics,Happy,Influencer,12167,11380,592,117,42,42,120,53
2024-05-16,Reel,Giveaway,"#MakeupGoals, #BoldLooks, #VeganBeauty",Excited,Organic,37023,33063,1756,257,86,63,472,130
2024-05-12,Video,Festive Offer,"#MakeupGoals, #BoldLooks, #VeganBeauty",Inspired,Paid,35275,27170,4755,827,337,119,605,130
2024-06-22,Story,Influencer Collab,"#BoldLooks, #SugarCosmetics",Excited,Influencer,37999,35096,4545,653,364,375,1079,478
2025-02-21,Reel,Giveaway,"#VeganBeauty, #BoldLooks",Curious,Paid,24235,18614,1591,193,86,94,587,119
2024-08-16,Video,Influencer Collab,"#BoldLooks, #CrueltyFree",Confident,Organic,40823,30697,2339,276,194,201,812,249
2024-12-06,Image,Influencer Collab,"#VeganBeauty, #BoldLooks, #SugarCosmetics",Curious,Organic,21215,13661,1826,185,100,103,420,65
2025-02-04,Reel,Product Launch,"#BoldLooks, #CrueltyFree",Happy,Influencer,16816,12888,1738,311,102,130,370,102
2025-03-05,Video,Product Launch,"#SugarCosmetics, #BoldLooks, #MakeupGoals",Confident,Influencer,46682,34723,5476,479,493,255,552,76
2024-11-26,Video,Influencer Collab,#BoldLooks,Inspired,Organic,45863,30255,2337,337,86,50,1377,262
2025-04-11,Video,Festive Offer,#BoldLooks,Curious,Paid,23058,19836,4902,735,157,379,672,124
2024-08-09,Video,Tutorial,#SugarCosmetics,Inspired,Influencer,27162,19353,1585,128,128,52,215,75
2024-10-06,Video,Product Launch,"#MakeupGoals, #CrueltyFree",Excited,Influencer,2942,2641,491,90,44,48,100,30
2024-06-06,Story,Giveaway,#SugarCosmetics,Inspired,Influencer,27451,21676,1479,224,111,143,442,47
2024-10-18,Video,Giveaway,"#SugarCosmetics, #CrueltyFree, #BoldLooks",Curious,Organic,19433,16467,3426,270,114,209,382,169
2025-01-11,Reel,Product Launch,"#BoldLooks, #VeganBeauty, #CrueltyFree",Confident,Paid,23650,17929,4369,273,180,233,191,46
2024-08-15,Story,Festive Offer,"#CrueltyFree, #MakeupGoals, #BoldLooks",Inspired,Paid,12164,9452,1108,176,61,33,378,52
2025-01-15,Story,Tutorial,"#VeganBeauty, #MakeupGoals",Inspired,Collab,18279,16926,1937,365,157,181,620,120
2024-09-22,Story,Influencer Collab,"#MakeupGoals, #CrueltyFree, #BoldLooks",Happy,Influencer,32133,24918,5598,350,399,416,916,436
2024-08-02,Image,Product Launch,"#BoldLooks, #SugarCosmetics",Curious,Influencer,48458,45261,10603,616,449,901,1559,641
2024-10-30,Image,Festive Offer,#MakeupGoals,Happy,Collab,38305,24171,5666,691,374,489,590,160
2024-11-14,Story,Tutorial,"#MakeupGoals, #CrueltyFree, #BoldLooks",Inspired,Collab,14305,13574,1916,311,134,190,522,86
2024-10-27,Story,Product Launch,"#BoldLooks, #VeganBeauty, #SugarCosmetics",Confident,Influencer,30389,19761,3052,155,117,226,580,284
2024-10-06,Story,Festive Offer,#CrueltyFree,Confident,Organic,18443,14578,1178,103,90,99,308,76
2024-05-20,Story,Festive Offer,"#CrueltyFree, #SugarCosmetics",Inspired,Paid,45793,31620,6160,1147,192,570,707,346
2024-12-07,Image,Tutorial,"#CrueltyFree, #BoldLooks",Excited,Influencer,44016,40470,3584,388,339,194,1302,172
2024-05-04,Video,Product Launch,"#MakeupGoals, #BoldLooks, #CrueltyFree",Happy,Influencer,23560,15709,2522,221,242,56,282,55
2025-03-30,Image,Influencer Collab,"#CrueltyFree, #MakeupGoals, #BoldLooks",Happy,Collab,23873,21112,2325,308,83,160,509,118
2024-10-03,Image,Festive Offer,"#SugarCosmetics, #CrueltyFree, #MakeupGoals",Excited,Influencer,22330,14698,3046,266,144,146,651,98
2025-01-29,Image,Product Launch,"#VeganBeauty, #BoldLooks, #CrueltyFree",Inspired,Paid,7749,7276,1026,178,100,92,138,14
2024-08-22,Story,Giveaway,"#SugarCosmetics, #VeganBeauty",Excited,Organic,5382,4147,687,105,13,58,113,14
2024-12-09,Image,Giveaway,#CrueltyFree,Curious,Influencer,18509,15334,3126,229,239,212,188,77
2024-07-25,Image,Festive Offer,"#BoldLooks, #MakeupGoals",Excited,Paid,37000,22227,2801,483,120,190,761,187
2024-04-29,Reel,Influencer Collab,"#BoldLooks, #VeganBeauty, #MakeupGoals",Curious,Collab,40520,32182,2786,194,176,196,390,76
2024-05-24,Image,Tutorial,"#MakeupGoals, #CrueltyFree",Confident,Influencer,26714,23291,4837,755,159,430,1065,189
2024-07-17,Story,Giveaway,"#SugarCosmetics, #MakeupGoals",Excited,Collab,36453,23692,2651,358,85,158,1003,289
2025-01-06,Image,Giveaway,"#MakeupGoals, #SugarCosmetics",Happy,Organic,12755,7881,1569,197,107,94,233,39
2025-03-09,Story,Tutorial,"#SugarCosmetics, #VeganBeauty",Excited,Organic,48800,31993,2851,558,67,118,1075,369
2025-03-19,Reel,Giveaway,"#VeganBeauty, #CrueltyFree, #BoldLooks",Curious,Influencer,17040,14957,3096,265,111,294,643,243
2024-11-28,Story,Giveaway,"#MakeupGoals, #BoldLooks, #CrueltyFree",Confident,Influencer,16513,10816,1931,251,67,112,430,78
2024-12-03,Video,Giveaway,#MakeupGoals,Curious,Paid,47117,33977,6773,1199,297,296,1548,773
2024-04-27,Reel,Giveaway,"#MakeupGoals, #CrueltyFree, #BoldLooks",Curious,Organic,20405,15613,3615,377,129,217,440,104
2025-02-10,Reel,Product Launch,#MakeupGoals,Confident,Organic,2935,2717,474,48,11,19,54,18
2025-01-05,Image,Giveaway,"#CrueltyFree, #SugarCosmetics",Excited,Paid,36790,34870,6826,1316,581,629,1484,420
2025-03-04,Story,Product Launch,"#CrueltyFree, #BoldLooks",Excited,Organic,14644,9528,1584,119,76,90,103,10
2024-08-01,Reel,Festive Offer,"#SugarCosmetics, #CrueltyFree",Excited,Paid,44175,29005,3590,407,152,301,898,295
2024-11-29,Image,Product Launch,#VeganBeauty,Happy,Collab,7318,6543,1220,99,62,113,150,44
2024-05-04,Video,Influencer Collab,"#VeganBeauty, #SugarCosmetics, #BoldLooks",Happy,Organic,36247,26257,2633,406,208,104,314,138
2025-02-09,Video,Product Launch,"#VeganBeauty, #MakeupGoals, #BoldLooks",Confident,Collab,48289,43101,9176,1193,208,202,1804,613
2025-02-06,Image,Influencer Collab,"#VeganBeauty, #CrueltyFree",Inspired,Paid,32746,26663,2221,287,140,97,304,34
2024-06-26,Image,Influencer Collab,"#CrueltyFree, #SugarCosmetics",Happy,Collab,46810,29166,4560,270,360,353,1320,469
2024-10-18,Reel,Tutorial,"#CrueltyFree, #MakeupGoals",Confident,Paid,19615,13506,2857,214,208,235,313,71
